subject,title,subject_summary,rating
192029,300圆的交际,,4.523529412
138440,初恋怪兽,"“如果你知道真相，我会很乐意随后与你交谈，并且我将能够与你相遇。”
——暑行二年级的女孩，来的时候被车撞了，幸吉是第一名，来的时候就得救了。夏天不熟悉世事，但我的身高却是173，这其实是天上的一个大秘密……我今年上小学五年级了！ ？",5.164122137
223502,相亲对象是强硬的问题学生,,5.039215686
56108,革神语,"百万神共生共存的神话世界。
分离60年后，秘密女王的交配仪式由作者举行。然而，仍在工作的女秘女中，男学生的工作目前正在反串。是的，革命期间，秘密女王的部下十二神鞘等人都参与了革命。随后，其他人纷纷逃跑，吃掉了森林中覆盖的巨树……
另一方面，现代高中、初中生日野原在上学时被骗，从此父母暗中背叛了朋友，他陷入深深的绝望之中。 “我走了……”正当我这么想着的时候，神之之地突然在我眼前打开了！ ！
                                                                  是。 ！",5.168650794
328447,食锈末世录,"在日本，一股让一切生锈的“生锈之风”正在肆虐。
人们生活在对铁锈的恐惧之中，铁锈正在侵蚀城市和他们的生活。
比斯科·赤星 (Bisco Akahoshi) 是一个来自令人憎恨的蘑菇守护者家族的男孩，他出发去拯救他垂死的主人。
他正在旅行寻找能够净化所有铁锈的神奇蘑菇“锈蚀者”。
在旅途中，他在今滨遇到了一位英俊的年轻医生猫柳米罗，他也在寻找一种方法来处理正在侵蚀他珍贵妹妹的铁锈。
当两个男孩联手拯救他们所爱的人时，新的冒险开始了。",5.268498943
347942,甜点转生,"帕特里是一个男孩，他有望成为贫困地区莫坦恩的下一任领主。
前世，他是一位前途无量的天才糖果师，年纪轻轻就展现出了非凡的天赋！ ！

“我会用糖果让你微笑”
帕特里怀着坚定不移的决心，即使在转世也努力制作甜点。

然而，许多艰辛和考验降临在这个小男孩的身上。

盗贼袭击领地，黑暗贵族有一两怪癖。
孤独的经济状况、干旱少水的土地、艰难的未来……

我用来对抗他们的武器是我与生俱来的智慧和我对制作糖果的热爱。
糕点能否创造出一片充满幸福的领地？ ？

甜蜜又搞笑的经典糖果奇幻开始了！",4.786749482
289101,天官赐福,接受仙国太子的祭品后，第三次飞行完成，祭司们的金色大殿被毁。普通的烹饪课上，前来协助其他小祭司的神官，四人认出了神秘的红衣少年，四人都解决了一件案件，报告了此事，联系也达成了。美丽的战海汤神父的光辉过去……,4.98313253
258081,末班车后、在胶囊旅馆里、向上司传递微热的夜晚,,4.812260536
374206,间谍教室,全球最强场馆，全球最好站！火焰之屋和公共生活的参数：七个人住在一起，出去的时候要原汁原味地玩，他们推翻了一切使用手段。各国发展的“影子战争”世界。任务成功率100%，但由于任务难度大，任务难度极大，死亡率极高。然而，选定的候选人是实际表演中的第七名女孩。毒死、攻击、试色——任务完成，少女唯一能忍住的，就是互相欺骗，敌方胜利！ ？,5.176103896
146221,小小肚皮,,4.524096386
192202,数码宝贝大冒险 tri. 第四章「丧失」,"因为猫的暴躁，这才是猫如此暴力的原因。
托格的萌芽之心，世界一流。
我拥有非常重要的宝藏，而且我仍然保留着它们丢失后的所有记忆。
使者一到，您就可以重新开始，并且选定的孩子将被移除，您获得的宝物数量将保持不变。
然而，在比丘们漫长的成长过程中，仍然有一种警惕性出现……
“因为过去的情况，我才无知！”
自强不息，优越感，以及他人的空欢喜，比丘的反感和不信任。
久久俊之青树、太津和大和 寻找对对对话语 话语 话语 话语 话语
世界上有一点才华的人有很多。
?在做生意的外国人面前，猫突然出现，然后又消失了。我不知道我还留下了什么记忆，我的思绪已经萌芽，我在记忆中徜徉。
当我到达侧面场景时，我决定拯救猫和世界的旅程。然而，在其他人的面前，却出现了一个类似于四大天王的黑色男性身影。
这时，传来了三河抵达西岛后失踪的报道。
除此之外，我对于出城后的训练也有明确的目的。
?这件事已经决定了，人类生活中的某件往事……",5.099403579
354176,东京24区,"漂浮在东京湾的人工岛
“法外远东特区”——俗称“24区”。
Shuta、Ran 和 Kouki 在那里出生并长大。
尽管他们的家庭背景、爱好和性格不同，但他们是经常出去玩的儿时好友。
然而，某件事发生后，他们的关系发生了巨大的变化。
事件一周年纪念弥撒上，再次碰面的三个人的电话突然同时响起。
这是一个本应去世的朋友打来的电话，迫使他们做出“关于未来的选择”。
他们三人试图以他们所信仰的方式保护他们深爱的第 24 区及其人民的未来，但是……

我们迎来了首次在动画中担任剧本的下仓生物（Nitroplus）。
深受女性喜爱的FiFS负责角色设计。
《Fate/Grand Order -绝对恶魔战线巴比伦尼亚-》、《法兰克斯的宠儿》等
出品优质作品的CloverWorks，
《JoJo的奇妙冒险》系列导演津田直胜首次合作。
原创电视动画诞生！",4.861182519
184153,TRICKSTER -来自江户川乱步「少年侦探团」-,"除此之外，我死了，我选择继续探索……

时间：2030年代。明智小五郎的个人“男孩团”，借用他人的自己的主动性，大大小小的事件的解决。
某天，青年花咲健介和神秘少年小林义雄相遇了。悠悠的“无名雨”和“不朽的死亡”的身体状况，小林的身体状况，他自己的死亡，以及他拒绝接受与他人接触的情况。
花咲和小林向江的提议“加入‘少年探索团’”是花咲和小林向井提出的，他们对小林的到来很感兴趣。
小林夜花崎，其他人的互动，是二十张脸的罪犯明智小五郎和二十张脸的怪物之间事业被破坏的结果。",4.827380952
406423,スリーピース THE ANIMATION,,4.711790393
260839,强奸合法化!!!,,4.588541667
421643,靠着魔法药水在异世界活下去！,突然，一位来自世界各地的22岁白领女士突然到来。住得好，住得好，就能够回到老子的身体。 ？异世界，女童，香☆借来的智慧，智慧，邪恶……生死！,4.730964467
302767,普通攻击是全体攻击而且能二次攻击的妈妈你喜欢吗？ OVA,"作为迄今为止任务的奖励，正人和他的团队应白濑的邀请来到了度假村海滩。所有人都立即穿着泳衣开始比赛。
然而，只有正人无法真正享受“和母亲一起在海里洗澡”的乐趣。与此同时，一次偶然的机会，正人头部受伤，失去了记忆！
雅人将自称为“重要人物”的真真子认作“美丽的姐姐”，并被她所吸引，因此他一次又一次地努力让真真子的愿望得以实现。
怀斯和梅迪观察了一会儿，但正人最终对这场游戏的冒险失去了兴趣。
记忆会恢复吗？",5.006772009
235816,催眠☆学園,,4.518918919
425129,狩火之王 第二季,"和人类一样，众神也因为人类的炎症病原体而无法使用自然之火，于是创造了火焰恶魔来驱散可憎的火焰。

就在灯子和浩士得知世界真相的同时，旨在推翻诸神的统治的蜘蛛们释放出火焰，而浩士开发的可发射强大雷击的闪电炮在工厂中被摧毁，各种猜测也随之而来。正在潜入首都，并在各地埋藏着雷电来引导。

而最终，在终战之前发射、在虚空中徘徊许久的人造星“闪烁之火”回归了。

“猎杀了千年彗星（摇火）的火猎者，将被称为‘火猎之王’。”

当京城所有的火焰猎人都知道千年彗星回归的消息时，灯子用新月镰刀猎杀了火焰恶魔，这也是光师父亲的信物。

晶试图向掌管众神的手羽姬（姬神饰）传达一个愿望。

Koushi 试图保护 Touko，这位恩人将他父亲的猎犬 Kanata 和他的妹妹 Hinako（身体被神改变了）一起送走。

当人们拼命战斗的时候，诸神却想将某个女孩封为萨满，让回归的“摇火”成为握手公主的继承者。

然后，灯子得知了姬神等人的孤独和悲伤。

谁将猎杀千年彗星（摇火），成为世界新的统治者——猎火王？

东子和寇西。两个受命运引导的人将揭开世界的秘密以及他们将选择的未来。",4.552560647
244878,东京喰种:re 第二季,"在混血比赛中，很多人都吃肉。类人的形态，非类人的存在……“食种”。
目前有「食物型」、研究型「CCG」、大型「Quinx」、小型食物研究官「佐佐木海色」。 Ken Kaneki 是一种食眼物种，其行为未知。
另一方面，“CCG”新系统已经建立，昔日的多个福利中心，不稳定的行为终于曝光……
金木研的故事，故事的最终章。",5.516003123
2566,11eyes,失踪的妹妹和过着分散生活的丈夫小月加久、竹间青梅、水濑由香等人突然一起进入了一个红色的世界。然而这次事件，当同世界的少男少女全部进入第四名的时候，黑白武士的目的就是要推翻他们。当幸存者全部死去后，最终的结果就是“红夜”，黑白战士的战斗也开始了。,5.231196054
321407,如果究极进化的完全沉浸RPG比现实更垃圾的话,"一款完全阴险的 RPG 游戏，在游戏中，外行高中生 Hiroshi Shiro 偶然获得了土地。附上的照片已经完成，游戏是由科技大学制作的，标题与游戏的实际版本不一样这是一个高度可研究的演示，确实世界是现实的，并且。游戏的标题是不可能执行的。
除了这件事之外，他的身体能力和现实完全没有变化。由于被打，谈话很痛苦，伤者的话很好。享受真实价格的真实游戏、令人上瘾的有趣游戏和策略超强游戏！",5.219359331
278429,我的英雄学院 英雄:崛起,"该漫画自2014年堀越耕平在《周刊少年JUMP》（集英社出版）连载以来，总发行量超过2400万册，俗称“英雄学院”。
在一个大约 80% 的人口天生具有被称为“怪癖”的超能力的世界里，许多年轻人梦想成为英雄，并拥有一份保护人民和社会的工作，但主角绿却生来就没有超能力。一个“怪癖”。这个故事描述了谷德久的成长过程，他的目标是成为一名成熟的英雄。
在本作中，出久、爆豪、御茶子、轰以及雄英高中英雄部一年级A班的全体学生齐聚一堂。他取代了受到全世界人民敬仰但已退出英雄活动的“和平象征”欧尔麦特，而取代了作为和平象征并已退出英雄活动的欧尔麦特。恶棍）九。",4.716216216
374319,生而为狗，我很幸福,觉醒后可以改变主意，变成狗！他在学校的时候看上去面无表情，其实是一只超级有爱心的狗狗！零散的散步、洗漱、去寺庙——每次突发事件发生，总是一样的。突然之间，人类发生了变化，但幸福的人的生活就是幸福的。 ？以“狗的视角”观看全新的爱情故事！,5.379435192
270224,巨虫列岛 OVA,单卷第6卷特别版同版BD,4.405405405
120701,雨色可可,大学一年级学生，“雨色”工匠。在成等人结识了冷酷的帅哥呑启一、行动迟缓的歌舞伎亮太、温柔温柔的老板子高官紫苑、性格自由的店主天吾宏。这就是有诚意的“雨色”展览！,4.738955823
249619,聆听者,"灵神与无法无天的遗忘的“声音”之旅开始了。

一个已经到了山顶，已经到了山顶的女孩！ ？
一个名叫艾克的金属男孩，一个记得女孩抵达后被送往机场失踪的女孩。
对于两个从出发到离开时相遇的人来说，这是一次难忘的行程。",5.125547445
133403,百武装战记,“百”——地球神秘生物“野蛮人”的唯一武器。如月隼人的主角是一位成功的百战士，他进入了海洋公园城市舰“小花园”。不过，我明白我和朋友们也有类似的经历，我对生活感到有一定的怨恨。在这种情况下，最一进入学校，并要求学校最强大的武者“女王”提交决定……！ ？,5.22893617
395537,后宫露营！,,5.133155792
186180,重神机潘多拉,"2031年，翔龙危机发生的那一天，事故的中心。量子反应堆——正在研究和研究世界垂死世界的环境来源的第一代能源设备突然失效并被闲置，导致无智能数量的巨大爆炸。世界环境发生巨大变化。 B.R.A.I. 是非人类生物和机器的独特进化。这样做是安全的，普通班终于完成了进度。
《翔龙危机》七年后，雷空在新守城翔龙城外的荒野中定居，同时，家庭契约成立，B.R.A.I的生活独立进展。分散的雷霆，爱情和掌控取决于彼此的命运，平凡的日子和时光，人们遗忘，往往是残酷的。当然，我离现实世界很近……",4.840616967
234082,抖S会长大人被M note 支配以后。,,4.376470588
323655,东方少年,日本未知生命体魔神统治已过去150年，虚构的战争时代，仅存的武士军团反叛、征战不休。由武藏、小次郎、苍梦等来往的武士们在一天的早上完成的最强大的武士团。可能，在其他地方居住的城堡里，一般魔神都是侍奉神明的，将军和武士是有区别的。一个武将在梦中，在梦中，遇到其他人被残忍杀害的场景。小次郎的誓言已经结束，恶魔战士们已经足够强大，可以接受挑战了……！,4.55952381
293193,好比是最终迷宫前的少年到新手村生活一般的故事,"一个住在远离城市的村庄里的男孩。
除了有着成为一名成功军人的梦想之外，他也是一无是处，是“村里最弱的人”。
周边地区的村民反抗其他部队。
不过，决定已经做出，前往王都的旅程也结束了。
是的，在七户这个有很多人居住在村庄里的城市里，有可能包括其他重要的事情。
世界上那些从过去拯救自己的英雄子孙，
我们所有的员工都具有超越常人的深远能力。
然而，“村里最弱”的名字却是井田德也，他本性善良，拥有超凡的常识和强大的力量……

超强体能！
????????????????????????????????????????????????????????? 古老魔法！
育吉-家庭样样样样样样样样样样！！

无知又坚强的村民就是从这里出来的。
?? 最强大的奇幻故事，现已上线！",5.235138004
330057,打工吧！！魔王大人,正男和雄，新组真央，目前是异世界安全部队和意大利的敌人，也是魔王和雄者的敌人，也是目前在日本和东京各尽其能的勤奋特工。两人都是魔王城的成员，从此进入了相川的初中，开始享受日本生活的东藤千穗，同时也经历了一段艰难困苦的日子。进城堡又乱？ ！无心的养育，自此在日本以来一直都是过客，显然一直无法了解自己的人生实情。,5.299536799
81109,熊出没,"宁静祥和的北东原始森林，空气清新，万物补水。熊雄二和大和两兄弟在森林里忙着互相追逐，开心极了。这时，汽车的声音断了，森林里一片寂静，来人是一个看上去脏兮兮的灯笼的男人，是谁正在晒轿子，谁是一个正在晒轿子的男人。还有一个喊着的轻头，他是伐木高手，就是雇李老板砍伐森林的人。美丽的大森林地区遭遇了前所未有的危险，森林地区的小动物如熊本县、熊本县等小动物遭到了外来侵略者的光临。环境安全，人民自由，狗熊也不例外！ 
全国绿色直播动漫作品展“观看次数最多的欢乐爱情动漫作品”。",4.929618768
349465,黑岩射手：黎明降临,"公元2062年。一次重大劳动自动化项目失败后，该项目核心的人工智能阿耳忒弥斯选择与人类为敌，二十年后地球满目疮痍。

少女皇后在某基地的地下研究设施中醒来。她是幸存的三名人类守护者之一。

但她不记得之前发生的事情。和平建设部队上校告诉皇后。
女皇号的任务是在阿耳忒弥斯目前正在建造的连接月球和地球的轨道电梯完工之前将其摧毁。

一旦完成，目前在月球上量产的巨型机械军团将大批来到地球。

然而，他的朋友死亡大师和力量、阿耳忒弥斯的爪牙、一支无人军队以及来自邪教组织“教育机构”的史迈利试图挡住他的去路。

各种思绪交织在一起，女皇带着上校等人向轨道电梯走去。除此之外还有什么在等待着我们……

高原2062。大型自动移动项目丢失后，核心人工智能阿美的选择和人类的选择将被击败，二十年后，地球将被毁灭。 在某个基地进行地下研究时，著名的女皇苏醒了。他是人类三名幸运的幸存者之一。 然而，这是个人对过去的记忆。皇后被任命为建设和平军第一军衔。 女皇的角色就是此时在场，地球电气化铁路的建设就在将军面前完成了。 这是因为，一旦完成，月球上的一支庞大机械军队就会到达地球。 然而，这就是亡灵大师的实力，这是阿曼尼的利爪，是空虚的军队，是教育机构的笑脸测试。 一开始就进行了各种交流，皇后等人下车就踏上了旅途。纳里等人就是这么穿的……",4.863063063
354246,3秒后，野兽。～坐在联谊会角落的他是个肉食系,,4.428571429
331535,宿命回响：命运节拍,"“我很高兴我承受了这么多痛苦。”
——L.V.

音乐是人类精神之光——
突然，就在那时，世界的“光芒”消失了，黑色的石头“黑夜铁”在夜晚降临到了天空，世界的面貌发生了变化。黑色石头中出现了异种怪物“D2”，入侵地球和人类。 D2 被人演奏的歌曲所吸引，并且最后的“音乐”观察是禁忌的。
然而，虽然没有叛乱，但是却有叛乱的怪物。
作曲的天才少女——《玩家》。寄宿居民历史上最伟大的歌曲和歌曲之一，以及所用电量的损失。D2。然而，如果你是导游，你就是“导演”。
2047年，美丽国度与D2之间的冲突正处于风口浪尖。艺术家的“受难”和艺术家的“生命命运”都在本书的展开之旅中。在失落的音乐世界里，《受难》时期的《受难》时期，D2的玩家《死神》，著名的男孩和女孩创作的旋律，相逢欢欣鼓舞。",5.287581699
126157,至高指令 OAD,"有一天，一名转校生来到了故事主角星宫英二就读的高中。这位美丽的女孩的名字叫凛红。英二希望能更接近这样的女孩。
英二放学回家时，出现在他身后的人是转校生红铃！ ？ 《未来日记》原作者江野荣的最新作品终于被改编成TV动画了！ ！",4.820143885
79225,星刻的龙骑士,这是一个共生世界，龙族与人类有着独特的关系。训练的是一个天才少年，长发老师，但他还没有以天才的身份出现，还没有出现，就和其他人一样有着学术眼光的笑柄。在一次强奸事件中，我生来就是一个忍耐者，我生来就对隐形龙抱有偏见，我是一个独特的美丽女孩……！一个将军，怎么可以如此嚣张、嚣张？,5.278078484
2319,夜明前的琉璃色-Crescent Love-,"自《黎明前的琉璃》故事开始，焦点就集中在蓝宝石王国的菲娜公主、法努公主和阿修赖公主身上。其中，学习世界知识的能力，以及为王国的王位做准备。我来到地球留学，我是地球上一大群人的首席秘书。
（TV版第3集第14分钟）",5.136054422
211059,十二大战,"第十二届“十二大战”，每12年举行一次。
十二生肖的名字都是凶猛的战士，把战斗交给灵魂，把灵魂交给自己。
参与者是12个不同的武士：“子”、“牛”、“虎”、“兔”、“龙”、“蛇”、“马”、“ “卫”、“猴”、“鸡”、“狗”、“猪”。

无论你在哪里战斗，谁赢得比赛，无论你想要什么，你想要的城市都是如此，但只有少数。
不管你怎么想，这个个人的愿望都是真实的。

最后一次见面是谁？那些在战斗中哭泣的人是谁，我要杀掉他们？
一场惊心动魄的伟大战斗，一场即将展开的战斗。",5.248969497
99505,玻璃之唇,深水冬子是一位在家里经营玻璃工厂的女孩，平时她会和村里的朋友们一起玩游戏。在我初三最热的时候，我身边就有一群自称是未来派学生声音的学生。于是乎，未来的故事从一开始就知道了道路，知道了自己的道路？正因为如此，灯子一直在行动，从出生到中年，她的感情就被观察到。,5.219588272
339062,王子的本命是反派大小姐,,4.184971098
327986,变身成黑辣妹之后就和死党上床了。,,4.875802998
403020,阿鲁斯的巨兽,"神圣创造的伟大地球。土地已经成熟，普通人已经接手。
巨大的愤怒，傲慢，普通人。如果你想对抗巨人，普通人可以帮助你。
这是一个英雄的时代，一个英雄的时代，一个神话的时代。

世界上的“巨人”，
然而，普通人狩猎大型动物，利用解剖学，在这一领域蓬勃发展。

《死生吉乐》
我碰巧遇到了另一个被追捕的人。
救援结束后，吉乐的苦难和日本的回归浮出水面。

一个帝国，一个神秘的表演，一个不可忽视的巨大力量。
在固定时间追踪吉乐旅程开始的世界秘密。",5.069100391
356793,彼得·格里尔的贤者时间 Super Extra,"彼得·格里尔在华丽武术节上获胜，获得了地球最强者的称号。
就在他以为自己能够与未婚妻露维莉亚结婚的时候，他却不断受到针对他的后代的不同种族的女性的诱惑。

虽然彼得的军事实力是最强的，但他的意志力却是最弱的。
她一次又一次的屈服于诱惑，下半身越来越松垮。
然后，传来消息说发生了一场可怕的妖精瘟疫。
彼得试图迅速压制住攻击，但战场上却有意想不到的遭遇等待着他。

哥布林的巢穴、精灵的村庄、矮人的村庄……即使舞台变换，诱惑也永远不会结束。
地表最强圣人时间再次开始！",5.092857143
403225,打工吧！！魔王大人 第二季,"虽然他是安特岛异世界的魔王和英雄，
熟悉日本人的生活，
真央贞夫和游佐惠美一如既往地陷入了经济的波涛汹涌之中。

毛库一行人与拉格尔等人的战斗结束了。
笹冢的日常生活回归。
真奥很高兴能够在麦格罗纳德翻新后重返工作岗位。
作为一个团队，在怀揣着新目标的同时，
来自安特岛的新刺客到来！ ？

恶魔城有6张榻榻米房间！
兼职魔王展开的人气奇幻作品。
TV动画第二幕的精彩继续！ ！",4.770029674
269534,虚拟小姐在看着你,"动画《虚拟同学正在观看》
未来明里、网络少女白、月野水户、田中姬、铃木雏、猫宫日向、“虚拟祖母小林幸子”等
这是一部预定于 2019 年 1 月推出的新电视动画，由众多 VTuber 主演。

动画中充满了各种综合风格的角点，将VTuber们的个性和魅力发挥得淋漓尽致。
我们将提供完全原创的动漫作品，包括在常规视频或直播中看不到的特殊联合主演角。",4.727513228
407332,赛马娘 Pretty Derby 第三季,"这是一个举世闻名的故事，讲述了来自不同世界的人们自古以来就共存的故事。
同一风景的一瞥，《北武玄城》开头的令人惊叹的背景。一个家庭背道而驰的期待，以及《有限之光》一开始的G1挑战者的悲伤。即将到来的首都是两个人，一个新的梦想前行……",5.226223776
198675,第一次的辣妹,"一个关于坚强的姐姐的故事，她坚强到足以保护你！ ？这一切都是关于辣妹和不切实际的男孩之间的爱情故事的初体验！
新的学期——新的相遇季。在充满爱心的教室里，羽柴君处境艰难。 “我应该为DT孩子做什么！？如果你想踏上DT行业，最愉快的道路就是跪在我的辣妹下面，我的朋友纳里听着这件事的告白！” ！最终，由加奈恢复得很好！ ？清净生活的终极目标是怎样的？ ？",5.15942029
114706,SWORD GAI 装刀凯,"铸剑师的‘衙门’是孤独的‘凯’，在修行过程中，神剑‘德隆’更是令人讨厌，右手也消失了。救援的原因是痛苦的幻象令人痛苦，将一般的死亡之门融化，完成了最后一击的创造。
与此同时，薰的哥哥新也遇到了被转化为恶魔束缚系统的名为“Busouma”的怪物。接受救援并遇到倒下的妹妹“沙耶香”后，孩子的四肢诞生后却意外发生了变化……",4.315217391
106981,铳皇无尽的法夫纳,故事是这样描述的：地球上突然出现了一种名叫“龙”的怪物，这个世界的一群人进入了这个世界，龙的力量也被称为“D”，出现在人类之中。某日，世界上唯一的男性“D”物部优一人写下文字，前来收集世界上所有的“D”学习园地。银女入树和优弥的赤裸身体在成，以及三年前失散的妹妹水希重逢，开始了新的学生生活。,5.232544019
230764,七美德,"以魔王为首，蔓延至全世界的“七大罪”。
如果天界毁灭，拥有“七德”的救世主候补才是真正的救世主，第七位天使就会被送走！
然而，这并不是一个平凡的天使，而是各种天使的集合体……！ ！
人间的天使，救世主的候选人抵达每一条街道。",4.867684478
240330,放课后的优等生,,4.70661157
221126,霸穹 封神演义,"中国古代，距今3000年前，商朝时期。
当时的皇帝是当朝国王，是文武帝、明诸翼帝。

然而，自从一向美貌的靖宇皇后成为曾明亲王后，佛魂的地位就大体发生了改变。

她是身怀邪灵的仙女，是自己法则下的人偶，也是负责创造王者的人。
统治的王朝，鱼肉的农民，人民的奢侈生活。

人间为‘封神历’，将军为仙，神界为道封。

做事的人，选择天的本源和开始的人，就是道士，就是伟大的领袖。",4.111111111
353819,圣剑学院的魔剑使,"最强大的恶魔领主莱乌尼，未来将能够封印自己的灵魂。
然而，存在了一千年之后，当他再次醒来时，白井却变成了一个十岁的男孩！ ？
〈圣剑学园〉的一员，名叫丽英梨的美丽少女，在世界上最严峻的环境下考入了〈圣剑学园〉。
未知的敌人（虚空）、07战城、外界是能力不同的武器。
在这个魔法被遗忘的未来世界，最强魔王与美丽少女互动，奇幻故事的世界就此展开！",5.189334638
339998,魔法纪录 魔法少女小圆外传 Final SEASON -浅梦的黎明-,"但愿，除此之外……

魔法少女们冲向彩羽，与熊兵谣展开战斗。
天音姐妹挡住了她的路，但美冬设法阻止了她们。
与此同时，彩羽等人通过涅梦的力量接触到了隐藏的记忆。
为自己的愿望而不断奋斗的魔法少女们将会迎来怎样的结局呢？",5.115994236
78478,JK与兽人军团 ～被恶豚鬼凌辱的圣女学园～,,4.543933054
260407,重来吧、魔王大人！,"当大野明到达游戏最后时，最后的BOSS“魔王苦无白斗”突然发现自己身处异世界。
大腿和双腿不便的少女踏上旅途，但拥有压倒性能力和能力的“魔王”却是不被允许存在的。
随着魔王灭国、女地的展现，一行人在旅途中不断被各种活动所拖累……！",5.215425532
243428,机动战士高达NT,"U.C.0097——。
“拉普拉斯之盒”开启已经一年了。
即使涉及Newtypes的存在及其权利的宇宙世纪宪章的存在被揭露，世界的框架也没有发生重大变化。
这场后来被称为“拉普拉斯事件”的冲突似乎随着新吉翁残党“袖子”的崩溃而结束了。
在最后的战斗中，两架完整的精神框架机动战士展示了超出人类理解的力量。
白独角兽和黑狮这两种威胁，应该被封印，从人们的意识中遗忘……
然而，两年前行踪不明的RX-0独角兽高达3号机，又开始出现在地球圈。
一只金色的“凤凰”……它的名字叫Phenex。",5.145218418
297254,剃须。然后捡到女高中生。,"爱上韩国五年的上流社会成员吉田。 
一名高中初中生，在街上喝酒，在路上看着她。
“睡一晚，还是来我住处玩吧。”
少女和少女沙耶开始同居。 
“早上好”“玩得开心吗？又快又嚣张”“起来睡觉吧”“……回来好好的”
讲述离家出走的女高中生和26岁家庭的26岁少女，以及彼此之间稍有距离的两个人之间的日常爱情故事。",5.364597452
255525,剧场版 Fate/Grand Order 神圣圆桌领域卡美洛 前篇 Wandering; Agateram,"流动骑士贝德维尔所到达的旅程的终点??。
地点是公元1273年的耶路撒冷。
曾经的祈祷之地变成了沙地、贫瘠之地，人们被迫逃离家园，三种势力相互对峙。
为了保护圣城和狮子王的命令，“圆桌骑士”聚集在一起。
虽然整个领地都被召唤到了这片土地上，但“太阳王奥兹曼迪亚斯”却悄悄地以打破现状为目标。
“山民”保护土地被盗的人们，伺机造反。
为了完成自己的使命，贝德维尔前往狮子王统治的“圣城”，而出现在他面前的却是。
人类最后的主人藤丸立香和半从者马修·基列莱特为了恢复人类而来到这片土地。

贝德维尔、藤丸和他的朋友们开始了他们最后的探索。",5.054151625
226540,魔法禁书目录 第三季,"位于东京西部的一座巨大的“学园都市”。目前人口为230万人，其中城内学生约8人，开设特殊课程培养超能力，学生能力有望达到‘零能力0级’到‘超能力’六年级考试。
上条当麻是一名高中生和初中生，也是住在花园城市的学生之一。另一只手的力量是右手的力量，但却是神的力量，消除能力的“想象破坏者”，以及悬浮车尾“无能力”的结果，以及结束了充实而不幸的生活。
物质的学生生活，暑气的开始，从天而降的纯白顽皮女孩发生了巨大的转变。一位世界闻名的用魔法放弃和逃脱的女孩——“禁书胜丝”开始了相互的遭遇，并被卷入了各种案件中。在双面活动的过程中，科学园的“科学”面和学城的“魔法”面得到了解决。随后，魔法跨教最大教派东正教，终于意识到了上述存在……
图像是一座城市的魔法和科学的开始。然而，由于世界变革的突然开始，双方的斗争，变革的原因，以及以改变世界为使命的“英雄”的不断出现。
上条当麻的形象以过去为背景，其他人也在场，面向世界。
第三次科学与魔法交流时，剧情已经得到了极大的推动！ ！",5.375961738
147438,魔装学园H×H,"突然，异世界怪物入侵人类，“巨型浮岛”穿过实验室，著名的“HHG”魔甲降临，抵抗怪物。
被发出“HHG”尖叫的少女攻击，负责装甲“HHG”的少女——千鸟之声。然而，爱的声音突然抓住了她，脱掉了她的衣服。“别看我，但不要改变！”这个时候，你会突然被要求承担重要的职责。现实中，少女“翻新”H品行的能力是透明的，不同世界的战斗未来也是不同的。",5.238223419
131901,神怒之日,"“这里那里都有超凡的爱”

在原市一所学校读书的藤井卷入了好友与朋友失散的特殊事件，大袭击后，他被迫在住宅设施中居住了两个月。未来就是十二月了。仿佛也有同样的感觉，我感觉全身失去知觉，开始新的日常生活，为出院做准备。非法寻回丢失物品。这是需要考虑的非常重要的事情。然而，与此同时，一些小事情消失了。我每晚都会看到的一个梦。凶手站在罪犯的头上。黑衣“赛博”的黑袍微不足道。超越常识的非理性掩盖了蚕的吃蚕之路。与13名战士的战斗。充满了疯狂、杀戮和旷日持久的战争。到目前为止，我花了很多时间试图弄清楚该怎么做。",4.60443038
383631,被勇者队伍开除的驯兽师，邂逅最强种猫耳少女,雷恩是勇敢的人之一。对方是“危险使者”，有布置动物的能力，有使用装备的能力。还有其他的战斗技能，以及直接援助形式的合作英雄数量。在某个天堂，当英雄出现在战斗中时，闪电导致原力出现，指挥官和其他英雄出现。失败的原因是，自从做出决定之后，冒险者的生命就减少了。考试时，扮演了一个被老虎咬死的女孩。当其他原始人到来时，玩家逃脱并杀死老虎。原来，歌族属于“猫族”，是世界上“最强的种族”之一，拥有非凡的实力。当感应到声音的时候，闪电引发使者的天才，获得了身体最强大的自查契约。另外，契约归契约，最强大的使者为突袭的成功，通过通道调查冒险家的行动，为冒险家的成功。,5.093373494
366522,惑星公主蜥蜴骑士,"雨宫雄日只是一名普通的大学生，一只会说话的蜥蜴请求有一天出现，帮助拯救地球免遭危机。夕日很快拒绝并成为野兽骑士团的一员，并凭借戒指的力量赋予了她超自然的力量和控制区域，但她立即遭到了敌人的攻击。在那绝望的时刻，夕日被住在隔壁的女孩萨米达雷救了。萨米达雷以为这是救世主的到来，但实际上他是密谋征服地球的魔王……
夕日被她随机的力量和恶魔般的魅力所吸引，成为她的仆人并参与她的其他计划。",4.76419214
